web_url,headline,top,common,demonym,city,month,year
https://www.nytimes.com/1985/05/06/nyregion/demonstration-for-soviet-jews-jams-fifth-ave.html,DEMONSTRATION FOR SOVIET JEWS JAMS FIFTH AVE.,russia,russia (soviet),,,05,1985
https://www.nytimes.com/1985/06/09/world/lebanon-militia-frees-4-captive-from-un-forces.html,LEBANON MILITIA FREES 4 CAPTIVE FROM U.N. FORCES,lebanon,lebanon (lebanon),,,06,1985
https://www.nytimes.com/1985/07/02/world/israelis-set-to-release-300-us-opens-diplomatic-drive-to-isolate-beirut-airport.html,U.S. OPENS DIPLOMATIC DRIVE TO 'ISOLATE' BEIRUT AIRPORT,lebanon,,,lebanon (beirut),07,1985
https://www.nytimes.com/1985/08/28/world/south-africa-bars-financial-trading-as-unrest-goes-on.html,SOUTH AFRICA BARS FINANCIAL TRADING AS UNREST GOES ON,south africa,south africa (south africa),,,08,1985
https://www.nytimes.com/1985/09/08/weekinreview/south-africa-s-troubles-spread.html,SOUTH AFRICA'S TROUBLES SPREAD,south africa,south africa (south africa),,,09,1985
https://www.nytimes.com/1985/10/04/us/weinberger-says-soviet-was-first-to-drop-reliance-on-deterrence.html,WEINBERGER SAYS SOVIET WAS FIRST TO DROP RELIANCE ON DETERRENCE,russia,russia (soviet),,,10,1985
https://www.nytimes.com/1985/11/03/world/afghan-troops-ring-us-embassy-in-standoff-over-a-soviet-soldier.html,AFGHAN TROOPS RING U.S. EMBASSY IN STANDOFF OVER A SOVIET SOLDIER,russia,russia (soviet),afghanistan (afghan),,11,1985
https://www.nytimes.com/1985/12/25/world/gorbachev-removes-a-politburo-veteran-from-moscow-post.html,GORBACHEV REMOVES A POLITBURO VETERAN FROM MOSCOW POST,russia,,,russia (moscow),12,1985
https://www.nytimes.com/1986/01/11/world/thatcher-asserts-strikes-on-libya-could-sow-chaos.html,THATCHER ASSERTS STRIKES ON LIBYA COULD SOW CHAOS,libya,libya (libya),,,01,1986
https://www.nytimes.com/1986/02/24/world/moscow-prepares-for-communist-party-congress.html,MOSCOW PREPARES FOR COMMUNIST PARTY CONGRESS,russia,,,russia (moscow),02,1986
https://www.nytimes.com/1986/03/14/us/age-of-space-a-soviet-step.html,AGE OF SPACE: A SOVIET STEP,russia,russia (soviet),,,03,1986
https://www.nytimes.com/1986/04/20/weekinreview/after-the-raid-where-will-reagan-s-libyan-battle-plan-lead.html,WHERE WILL REAGAN'S LIBYAN BATTLE PLAN LEAD?,libya,,libya (libyan),,04,1986
https://www.nytimes.com/1986/05/06/world/soviet-in-first-detailed-account-tells-of-raging-blaze-at-reactor.html,"SOVIET, IN FIRST DETAILED ACCOUNT, TELLS OF RAGING BLAZE AT REACTOR",russia,russia (soviet),,,05,1986
https://www.nytimes.com/1986/06/16/world/killings-continue-as-pretoria-girds-for-anniversary.html,KILLINGS CONTINUE AS PRETORIA GIRDS FOR ANNIVERSARY,south africa,,,south africa (pretoria),06,1986
https://www.nytimes.com/1986/07/27/world/1985-export-ban-on-south-africa-may-be-renewed.html,1985 EXPORT BAN ON SOUTH AFRICA MAY BE RENEWED,south africa,south africa (south africa),,,07,1986
https://www.nytimes.com/1986/08/10/world/soviet-diplomacy-given-a-new-look-under-gorbachev.html,SOVIET DIPLOMACY GIVEN A NEW LOOK UNDER GORBACHEV,russia,russia (soviet),,,08,1986
https://www.nytimes.com/1986/09/05/world/us-weighs-moves-against-moscow-in-reporter-case.html,U.S. WEIGHS MOVES AGAINST MOSCOW IN REPORTER CASE,russia,,,russia (moscow),09,1986
https://www.nytimes.com/1986/10/07/world/soviet-atomic-sub-sinks-in-atlantic-3-days-after-fire.html,SOVIET ATOMIC SUB SINKS IN ATLANTIC 3 DAYS AFTER FIRE,russia,russia (soviet),,,10,1986
https://www.nytimes.com/1986/11/09/us/dealing-with-iran-said-to-undercut-credibility-of-us.html,DEALING WITH IRAN SAID TO UNDERCUT CREDIBILITY OF U.S.,iran,iran (iran),,,11,1986
https://www.nytimes.com/1986/12/27/world/iraq-said-to-regain-control-of-isles-after-a-24-hour-iranian-offensive.html,IRAQ SAID TO REGAIN CONTROL OF ISLES AFTER A 24-HOUR IRANIAN OFFENSIVE,iran,iraq (iraq),iran (iranian),,12,1986
https://www.nytimes.com/1987/01/17/world/m-farlane-admits-us-intelligence-on-iran-was-poor.html,M'FARLANE ADMITS U.S. INTELLIGENCE ON IRAN WAS POOR,iran,iran (iran),,,01,1987
https://www.nytimes.com/1987/02/27/world/white-house-crisis-contras-inquiry-finds-reagan-chief-advisers-responsible-for.html,THE WHITE HOUSE CRISIS: The Contras  INQUIRY FINDS REAGAN AND CHIEF ADVISERS RESPONSIBLE FOR 'CHAOS' IN IRAN ARMS DEALS  White House Cast Wide Net In Seeking Aid for Contras; A Web of Maneuvers,iran,iran (iran),,,02,1987
https://www.nytimes.com/1987/03/07/world/moscow-s-east-side-story-teen-age-toughs.html,MOSCOW'S EAST SIDE STORY: TEEN-AGE TOUGHS,russia,,,russia (moscow),03,1987
https://www.nytimes.com/1987/04/26/world/1986-disaster-chernobyl-year-later-lessons-are-drawn-soviet-heroism-candor-are.html,"IN SOVIET, HEROISM AND CANDOR ARE HAILED, BUT QUESTIONS LINGER",russia,russia (soviet),,,04,1987
https://www.nytimes.com/1987/05/23/world/soviet-arms-plan-is-gaining-in-nato.html,SOVIET ARMS PLAN IS GAINING IN NATO,russia,russia (soviet),,,05,1987
https://www.nytimes.com/1987/06/14/world/seoul-considering-emergency-decree-to-curb-violence.html,SEOUL CONSIDERING EMERGENCY DECREE TO CURB VIOLENCE,south korea,,,south korea (seoul),06,1987
https://www.nytimes.com/1987/07/04/world/moscow-proposes-foreign-warships-quit-persian-gulf.html,MOSCOW PROPOSES FOREIGN WARSHIPS QUIT PERSIAN GULF,russia,,iran (persian),russia (moscow),07,1987
https://www.nytimes.com/1987/08/02/world/behind-the-saudi-iranian-tumult-political-and-religious-frictions.html,"Behind the Saudi-Iranian Tumult, Political and Religious Frictions",iran,,iran (iranian),,08,1987
https://www.nytimes.com/1987/09/18/world/iran-panel-saying-aim-of-contra-aid-pushed-arms-deal.html,IRAN PANEL SAYING AIM OF CONTRA AID PUSHED ARMS DEAL,iran,iran (iran),,,09,1987
https://www.nytimes.com/1987/10/23/us/private-satellite-photos-offer-clues-about-soviet-laser-site.html,Private Satellite Photos Offer Clues About Soviet Laser Site,russia,russia (soviet),,,10,1987
https://www.nytimes.com/1987/11/09/world/technology-leak-to-soviet-found.html,TECHNOLOGY LEAK TO SOVIET FOUND,russia,russia (soviet),,,11,1987
https://www.nytimes.com/1987/12/25/world/soviet-communism-lets-private-charity-revive-a-tradition.html,Soviet Communism Lets Private Charity Revive a Tradition,russia,russia (soviet),,,12,1987
https://www.nytimes.com/1988/01/04/us/21-reported-dead-in-israel-air-raids-in-south-lebanon.html,21 REPORTED DEAD IN ISRAEL AIR RAIDS IN SOUTH LEBANON,israel,israel (israel),,,01,1988
https://www.nytimes.com/1988/02/22/world/gromyko-says-mao-wanted-soviet-a-bomb-used-on-gi-s.html,Gromyko Says Mao Wanted Soviet A-Bomb Used on G.I.'s,russia,russia (soviet),,,02,1988
https://www.nytimes.com/1988/03/05/world/us-insists-soviet-stop-sending-arms-to-afghan-regime.html,U.S. INSISTS SOVIET STOP SENDING ARMS TO AFGHAN REGIME,russia,russia (soviet),afghanistan (afghan),,03,1988
https://www.nytimes.com/1988/04/23/world/moscow-rebutting-reports-of-a-rift.html,MOSCOW REBUTTING REPORTS OF A RIFT,russia,,,russia (moscow),04,1988
https://www.nytimes.com/1988/05/08/world/in-soviet-change-struggles-to-emerge.html,"IN SOVIET, CHANGE STRUGGLES TO EMERGE",russia,russia (soviet),,,05,1988
https://www.nytimes.com/1988/06/17/world/secret-soviet-party-document-said-to-admit-afghan-errors.html,Secret Soviet Party Document Said to Admit Afghan Errors,russia,russia (soviet),afghanistan (afghan),,06,1988
https://www.nytimes.com/1988/07/08/arts/pop-jazz-music-from-villages-of-the-soviet-union.html,Music From Villages Of the Soviet Union,russia,russia (soviet),,,07,1988
https://www.nytimes.com/1988/08/01/world/soviet-leader-s-burden-behind-opposition-gorbachev-s-policies-economy-that.html,Soviet Leader's Burden; Behind Opposition to Gorbachev's Policies Is an Economy That Refuses to Spruce Up,russia,russia (soviet),,,08,1988
https://www.nytimes.com/1988/09/21/world/moscow-says-changes-in-voting-usher-in-many-new-local-leaders.html,Moscow Says Changes in Voting Usher In Many New Local Leaders,russia,,,russia (moscow),09,1988
https://www.nytimes.com/1988/10/27/world/german-leader-says-soviets-vow-to-free-political-prisoners-in-88.html,German Leader Says Soviets Vow To Free Political Prisoners in '88,russia,russia (soviet),germany (german),,10,1988
https://www.nytimes.com/1988/11/09/business/6-concerns-and-russia-near-deal.html,6 Concerns And Russia Near Deal,russia,russia (russia),,,11,1988
https://www.nytimes.com/1988/12/10/world/soviet-aides-say-deaths-in-quake-may-reach-50000.html,"SOVIET AIDES SAY DEATHS IN QUAKE MAY REACH 50,000",russia,russia (soviet),,,12,1988
https://www.nytimes.com/1989/01/07/world/soviets-dispute-us-assertion-on-libya-plant.html,Soviets Dispute U.S. Assertion On Libya Plant,russia,libya (libya) : russia (soviet),,,01,1989
https://www.nytimes.com/1989/02/19/us/new-satellite-channel-opens-computer-link-to-the-soviets.html,New Satellite Channel Opens Computer Link to the Soviets,russia,russia (soviet),,,02,1989
https://www.nytimes.com/1989/03/19/world/soviet-maverick-is-charging-dirty-tricks-in-election-drive.html,Soviet Maverick Is Charging Dirty Tricks in Election Drive,russia,russia (soviet),,,03,1989
https://www.nytimes.com/1989/04/17/world/soviets-debate-space-program.html,Soviets Debate Space Program,russia,russia (soviet),,,04,1989
https://www.nytimes.com/1989/05/17/world/soviets-and-china-resuming-normal-ties-after-30-years-beijing-pledges-democracy.html,BEIJING PLEDGES 'DEMOCRACY',china,,,china (beijing),05,1989
https://www.nytimes.com/1989/06/16/world/beijing-memo-foreigners-once-again-find-the-chinese-wary-of-contact.html,Beijing Memo; Foreigners Once Again Find The Chinese Wary of Contact,china,,china (chinese),china (beijing),06,1989
https://www.nytimes.com/1989/07/09/world/american-team-gets-close-look-at-soviet-laser.html,American Team Gets Close Look At Soviet Laser,russia,russia (soviet),,,07,1989
https://www.nytimes.com/1989/08/27/world/moscow-condemns-nationalist-virus-in-3-baltic-lands.html,MOSCOW CONDEMNS NATIONALIST 'VIRUS' IN 3 BALTIC LANDS,russia,,,russia (moscow),08,1989
https://www.nytimes.com/1989/09/25/world/gorbachev-s-anti-magic-lionized-abroad-yet-tormented-home-he-falling-short.html,"Gorbachev's Anti-Magic; Lionized Abroad Yet Tormented at Home, He Is Falling Short of Soviet Expectations",russia,russia (soviet),,,09,1989
https://www.nytimes.com/1989/10/25/world/possibility-of-a-reunited-germany-is-no-cause-for-alarm-bush-says.html,"Possibility of a Reunited Germany Is No Cause for Alarm, Bush Says",germany,germany (germany),,,10,1989
https://www.nytimes.com/1989/11/12/world/clamor-east-open-frontier-east-germans-flood-west-most-rejoice-then-go-home-kohl.html,"EAST GERMANS FLOOD THE WEST, MOST TO REJOICE, THEN GO HOME; KOHL AND KRENZ AGREE TO MEET",germany,,germany (german),,11,1989
https://www.nytimes.com/1989/12/07/world/upheaval-in-the-east-east-german-out-as-chief-of-state-party-in-disarray.html,EAST GERMAN OUT AS CHIEF OF STATE; PARTY IN DISARRAY,germany,,germany (german),,12,1989
https://www.nytimes.com/1990/01/14/world/upheaval-east-soviet-union-gorbachev-hints-he-would-accept-multiparty-rule.html,UPHEAVAL IN THE EAST: Soviet Union;   GORBACHEV HINTS HE WOULD ACCEPT MULTIPARTY RULE,russia,russia (soviet),,,01,1990
https://www.nytimes.com/1990/02/05/world/upheaval-east-soviet-union-100000-rally-moscow-urge-democratic-changes-crucial.html,"Upheaval in the East: Soviet Union;   100,000 AT RALLY IN MOSCOW URGE DEMOCRATIC CHANGES; CRUCIAL PARTY TALKS TODAY",russia,russia (soviet),,russia (moscow),02,1990
https://www.nytimes.com/1990/03/07/world/upheaval-in-the-east-soviets-approve-the-right-to-own-small-businesses.html,Upheaval in the East;   SOVIETS APPROVE THE RIGHT TO OWN SMALL BUSINESSES,russia,russia (soviet),,,03,1990
https://www.nytimes.com/1990/04/16/world/evolution-in-europe-soviets-rebuffed-by-cheney-on-plan-curbing-sea-arms.html,Evolution in Europe;   SOVIETS REBUFFED BY CHENEY ON PLAN CURBING SEA ARMS,russia,russia (soviet),,,04,1990
https://www.nytimes.com/1990/05/29/world/evolution-in-europe-in-moscow-shops-stoicism-aplenty.html,"IN MOSCOW SHOPS, STOICISM APLENTY",russia,,,russia (moscow),05,1990
https://www.nytimes.com/1990/06/27/world/evolution-in-europe-european-leaders-back-kohl-s-plea-to-aid-soviets.html,Evolution in Europe;   European Leaders Back Kohl's Plea to Aid Soviets,russia,russia (soviet),,,06,1990
https://www.nytimes.com/1990/07/12/world/evolution-europe-soviet-miners-strike-for-day-hope-power-better-life.html,"Soviet Miners Strike for the Day, In Hope of Power and Better Life",russia,russia (soviet),,,07,1990
https://www.nytimes.com/1990/08/07/world/the-iraqi-invasion-iraqis-shut-pipeline-to-turkey-after-ships-sail-away-empty.html,The Iraqi Invasion;   Iraqis Shut Pipeline to Turkey After Ships Sail Away Empty,iraq,turkey (turkey),iraq (iraqi),,08,1990
https://www.nytimes.com/1990/09/26/world/confrontation-in-the-gulf-security-council-adds-air-embargo-to-iraq-sanctions.html,SECURITY COUNCIL ADDS AIR EMBARGO TO IRAQ SANCTIONS,iraq,iraq (iraq),,,09,1990
https://www.nytimes.com/1990/10/10/nyregion/teaching-ex-soviet-jews-to-be-jewish.html,Teaching Ex-Soviet Jews to Be Jewish,russia,russia (soviet),,,10,1990
https://www.nytimes.com/1990/11/30/world/mideast-tensions-house-leaders-tell-president-not-to-call-special-iraq-session.html,House Leaders Tell President Not to Call Special Iraq Session,iraq,iraq (iraq),,,11,1990
https://www.nytimes.com/1990/12/30/world/a-new-arena-for-soviet-nationalism-chernobyl.html,A New Arena for Soviet Nationalism: Chernobyl,russia,russia (soviet),,,12,1990
https://www.nytimes.com/1991/01/29/world/war-gulf-iraqi-air-force-harboring-iraqi-planes-iran-calls-its-neutrality-into.html,Harboring of Iraqi Planes by Iran Calls Its Neutrality Into Question,iraq,iran (iran),iraq (iraqi),,01,1991
https://www.nytimes.com/1991/02/22/world/war-gulf-diplomacy-soviets-say-iraq-accepts-kuwait-pullout-linked-truce-end.html,WAR IN THE GULF: Diplomacy; SOVIETS SAY IRAQ ACCEPTS KUWAIT PULLOUT LINKED TO TRUCE AND AN END TO SANCTIONS; BUSH REJECTS CONDITIONS: WAR IS TO GO ON,iraq,iraq (iraq) : kuwait (kuwait) : russia (soviet),,kuwait (kuwait),02,1991
https://www.nytimes.com/1991/03/16/world/after-the-war-us-moves-units-in-iraq-forward-apparently-as-message-to-hussein.html,"U.S. Moves Units in Iraq Forward, Apparently as Message to Hussein",iraq,iraq (iraq),,,03,1991
https://www.nytimes.com/1991/04/25/world/after-war-new-about-face-iraq-under-threats-within-without-hussein-again-changes.html,"AFTER THE WAR: New About-Face in Iraq; Under Threats From Within and Without, Hussein Again Changes the Power Balance",iraq,iraq (iraq),,,04,1991
https://www.nytimes.com/1991/05/21/world/soviets-enact-law-freeing-migration-and-trips-abroad.html,SOVIETS ENACT LAW FREEING MIGRATION AND TRIPS ABROAD,russia,russia (soviet),,,05,1991
https://www.nytimes.com/1991/06/25/world/germany-to-help-soviets-obtain-aid.html,GERMANY TO HELP SOVIETS OBTAIN AID,russia,germany (germany) : russia (soviet),,,06,1991
https://www.nytimes.com/1991/07/18/world/summit-london-pact-reached-reduce-nuclear-arms-bush-gorbachev-meet-this-month-7.html,PACT IS REACHED TO REDUCE NUCLEAR ARMS; BUSH AND GORBACHEV TO MEET THIS MONTH; 7 POWERS GIVE SOVIETS NEW ECONOMIC ROLE,russia,russia (soviet),,,07,1991
https://www.nytimes.com/1991/08/05/world/without-strictures-of-the-past-soviet-literature-languishes.html,Without Strictures of the Past Soviet Literature Languishes,russia,russia (soviet),,,08,1991
https://www.nytimes.com/1991/09/16/world/us-soviet-agenda-moscow-s-economic-struggle-paramount-baker-s-week-talks-makes.html,"The U.S.-Soviet Agenda; Moscow's Economic Struggle Is Paramount, As Baker's Week of Talks Makes Evident",russia,russia (soviet),,russia (moscow),09,1991
https://www.nytimes.com/1991/10/19/world/israel-and-the-soviet-union-restore-relations.html,Israel and the Soviet Union Restore Relations,russia,israel (israel) : russia (soviet),,,10,1991
https://www.nytimes.com/1991/11/13/world/moscow-aid-plan-dying-in-congress.html,MOSCOW AID PLAN DYING IN CONGRESS,russia,,,russia (moscow),11,1991
https://www.nytimes.com/1991/12/02/world/soviet-shell-yeltsin-s-assumption-national-finances-suggests-end-kremlin-s.html,The Soviet Shell; Yeltsin's Assumption of National Finances Suggests an End to the Kremlin's Authority,russia,russia (soviet),,,12,1991
https://www.nytimes.com/1992/01/13/world/communist-supporters-in-moscow-demand-resignation-of-government.html,Communist Supporters in Moscow Demand Resignation of Government,russia,,,russia (moscow),01,1992
https://www.nytimes.com/1992/02/15/world/ex-soviet-atom-scientists-ask-baker-for-west-s-help.html,Ex-Soviet Atom Scientists Ask Baker for West's Help,russia,russia (soviet),,,02,1992
https://www.nytimes.com/1992/03/28/world/white-house-drops-barrier-to-buying-soviet-technology.html,WHITE HOUSE DROPS BARRIER TO BUYING SOVIET TECHNOLOGY,russia,russia (soviet),,,03,1992
https://www.nytimes.com/1992/04/01/business/the-media-business-advertising-figuring-out-the-russian-consumer.html,Figuring Out the Russian Consumer,russia,,russia (russian),,04,1992
https://www.nytimes.com/1992/05/07/world/a-warning-on-russian-aid.html,A Warning on Russian Aid,russia,,russia (russian),,05,1992
https://www.nytimes.com/1992/06/04/business/economic-watch-hiring-russian-scientists-exploitation-of-the-workers.html,Economic Watch; Hiring Russian Scientists: Exploitation of the Workers?,russia,,russia (russian),,06,1992
https://www.nytimes.com/1992/07/29/world/un-arms-team-begins-a-search-of-iraq-s-ministry-of-agriculture.html,U.N. Arms Team Begins a Search Of Iraq's Ministry of Agriculture,iraq,iraq (iraq),,,07,1992
https://www.nytimes.com/1992/08/31/business/tokyo-style-plan-too-costly-for-us.html,Tokyo-Style Plan Too Costly for U.S.,japan,,,japan (tokyo),08,1992
https://www.nytimes.com/1992/09/15/business/german-rate-cut-german-rates-cut-setting-off-surge-in-world-markets.html,"GERMAN RATES CUT, SETTING OFF SURGE IN WORLD MARKETS",germany,,germany (german),,09,1992
https://www.nytimes.com/1992/10/08/business/company-news-problems-emerge-in-us-japan-auto-deal.html,Problems Emerge in U.S.-Japan Auto Deal,japan,japan (japan),,,10,1992
https://www.nytimes.com/1992/11/21/business/trade-accord-europeans-agree-with-us-cutting-farm-subsidies-french-withhold-434892.html,FRENCH WITHHOLD SUPPORT; Grapes of Gallic Wrath,france,,france (french),,11,1992
https://www.nytimes.com/1992/12/04/world/mission-somalia-un-backs-somalia-force-bush-vows-swift-exit-pentagon-sees-longer.html,U.N. BACKS A SOMALIA FORCE AS BUSH VOWS A SWIFT EXIT; PENTAGON SEES LONGER STAY,somalia,somalia (somalia),,,12,1992
https://www.nytimes.com/1993/01/08/world/iraq-apparently-rebuffs-allies-on-missiles-deployed-in-south.html,Iraq Apparently Rebuffs Allies On Missiles Deployed in South,iraq,iraq (iraq),,,01,1993
https://www.nytimes.com/1993/02/22/nyregion/dinkins-in-tokyo-subways-can-be-clean.html,Dinkins in Tokyo: Subways Can Be Clean,japan,,,japan (tokyo),02,1993
https://www.nytimes.com/1993/03/08/world/russian-priest-and-his-church-resurrected.html,"Russian Priest, and His Church, Resurrected",russia,,russia (russian),,03,1993
https://www.nytimes.com/1993/04/01/style/lauren-conquers-the-old-russia-page-c15.html,Lauren conquers the old Russia: page c15,russia,russia (russia),,,04,1993
https://www.nytimes.com/1993/05/12/world/serbia-s-president-calls-for-meeting-of-his-countrymen.html,SERBIA'S PRESIDENT CALLS FOR MEETING OF HIS COUNTRYMEN,serbia,serbia (serbia),,,05,1993
https://www.nytimes.com/1993/06/08/nyregion/captain-and-crew-charged-in-voyage-of-chinese-to-us.html,CAPTAIN AND CREW CHARGED IN VOYAGE OF CHINESE TO U.S.,china,,china (chinese),,06,1993
https://www.nytimes.com/1993/07/11/weekinreview/clinton-discovers-that-even-japan-can-go-for-a-populist.html,Clinton Discovers That Even Japan Can Go For a Populist,japan,japan (japan),,,07,1993
https://www.nytimes.com/1993/08/19/world/israeli-appeals-keep-demjanjuk-in-prison.html,Israeli Appeals Keep Demjanjuk in Prison,israel,,israel (israeli),,08,1993
https://www.nytimes.com/1993/09/09/world/mideast-accord-plo-aide-reports-pact-with-israel-over-recognition.html,P.L.O. AIDE REPORTS PACT WITH ISRAEL OVER RECOGNITION,israel,israel (israel),,,09,1993
https://www.nytimes.com/1993/10/04/world/5-gi-s-are-killed-as-somalis-down-2-us-helicopters.html,5 G.I.'s ARE KILLED AS SOMALIS DOWN 2 U.S. HELICOPTERS,somalia,,somalia (somali),,10,1993
https://www.nytimes.com/1993/11/05/business/a-stronger-yen-is-hurting-sales-of-japan-s-cars.html,A Stronger Yen Is Hurting Sales Of Japan's Cars,japan,japan (japan),,,11,1993
https://www.nytimes.com/1993/12/14/world/russian-vote-man-vladimir-volfovich-zhirinovsky-muscovite-with-bravado.html,THE RUSSIAN VOTE: Man in the News -- Vladimir Volfovich Zhirinovsky; Muscovite With Bravado,russia,,russia (russian),,12,1993
https://www.nytimes.com/1994/01/02/world/japan-s-rat-race-special-report-life-box-japanese-question-fruits-success.html,Japan's Rat Race -- A special report.; Life in a Box: Japanese Question Fruits of Success,japan,japan (japan),japan (japanese),,01,1994
https://www.nytimes.com/1994/02/07/business/japan-auto-makers-navigate-a-leaner-us-market.html,Japan Auto Makers Navigate a Leaner U.S. Market,japan,japan (japan),,,02,1994
https://www.nytimes.com/1994/03/07/world/israeli-ministers-debate-evictions-of-jews-in-hebron.html,ISRAELI MINISTERS DEBATE EVICTIONS OF JEWS IN HEBRON,israel,,israel (israeli),,03,1994
https://www.nytimes.com/1994/04/08/business/japanese-market-uncertain.html,Japanese Market Uncertain,japan,,japan (japanese),,04,1994
https://www.nytimes.com/1994/05/05/world/mideast-accord-overview-rabin-arafat-sign-accord-ending-israel-s-27-year-hold.html,RABIN AND ARAFAT SIGN ACCORD ENDING ISRAEL'S 27-YEAR HOLD ON JERICHO AND THE GAZA STRIP,palestine,israel (israel) : palestine (gaza),,,05,1994
https://www.nytimes.com/1994/06/09/world/tokyo-reluctant-to-levy-sanctions-on-north-koreans.html,TOKYO RELUCTANT TO LEVY SANCTIONS ON NORTH KOREANS,japan,,north korea (north korean),japan (tokyo),06,1994
https://www.nytimes.com/1994/07/12/world/rwanda-s-capital-calm-after-war-moves-on.html,Rwanda's Capital Calm After War Moves On,rwanda,rwanda (rwanda),,,07,1994
https://www.nytimes.com/1994/08/20/us/flight-cuba-overview-us-halts-hundreds-cubans-sea-abrupt-policy-change.html,U.S. Halts Hundreds of Cubans At Sea in Abrupt Policy Change,cuba,,cuba (cuban),,08,1994
https://www.nytimes.com/1994/09/15/world/showdown-with-haiti-diplomacy-clinton-offering-haitian-leaders-chance-to-leave.html,CLINTON OFFERING HAITIAN LEADERS CHANCE TO LEAVE,haiti,,haiti (haitian),,09,1994
https://www.nytimes.com/1994/10/30/world/donors-urge-haiti-to-tax-the-rich.html,DONORS URGE HAITI TO TAX THE RICH,haiti,haiti (haiti),,,10,1994
https://www.nytimes.com/1994/11/14/world/china-s-trade-status.html,China's Trade Status,china,china (china),,,11,1994
https://www.nytimes.com/1994/12/25/world/russia-s-army-seen-as-failing-chechnya-test.html,Russia's Army Seen as Failing Chechnya Test,russia,russia (russia),,,12,1994
https://www.nytimes.com/1995/01/17/nyregion/cold-war-brighton-beach-police-russian-emigres-share-uneasy-relationship.html,The Cold War In Brighton Beach; Police and Russian Emigres Share an Uneasy Relationship,russia,,russia (russian),united kingdom (brighton),01,1995
https://www.nytimes.com/1995/02/09/business/mexico-s-banks-a-weak-link-in-the-rescue-plan.html,Mexico's Banks: A Weak Link in the Rescue Plan,mexico,mexico (mexico),,,02,1995
https://www.nytimes.com/1995/03/29/us/international-business-merger-to-create-new-japan-bank-world-s-largest.html,"MERGER TO CREATE NEW JAPAN BANK, WORLD'S LARGEST",japan,japan (japan),,,03,1995
https://www.nytimes.com/1995/04/10/business/dollar-plunges-against-the-yen-japan-intervenes.html,JAPAN INTERVENES,japan,japan (japan),,,04,1995
https://www.nytimes.com/1995/05/17/business/sanctions-japan-overview-100-tariffs-set-13-top-models-japanese-cars.html,100% TARIFFS SET ON 13 TOP MODELS OF JAPANESE CARS,japan,,japan (japanese),,05,1995
https://www.nytimes.com/1995/06/28/business/international-business-japan-gets-economic-tonic-critics-call-it-bland.html,Japan Gets Economic Tonic; Critics Call It Bland,japan,japan (japan),,,06,1995
https://www.nytimes.com/1995/07/13/world/china-asks-clinton-to-reaffirm-policy-on-taiwan-s-status.html,China Asks Clinton To Reaffirm Policy On Taiwan's Status,china,china (china) : taiwan (taiwan),,,07,1995
https://www.nytimes.com/1995/08/25/world/beijing-deports-american-as-spy-and-he-flies-home.html,BEIJING DEPORTS AMERICAN AS SPY AND HE FLIES HOME,china,,,china (beijing),08,1995
https://www.nytimes.com/1995/09/03/world/meeting-of-women-says-surveillance-by-china-must-end.html,MEETING OF WOMEN SAYS SURVEILLANCE BY CHINA MUST END,china,china (china),,,09,1995
https://www.nytimes.com/1995/10/18/business/international-business-some-try-to-insure-against-a-japan-bank-failure.html,Some Try to Insure Against a Japan Bank Failure,japan,japan (japan),,,10,1995
https://www.nytimes.com/1995/11/07/world/assassination-in-israel-the-arabs-jerusalem-is-milestone-for-arab-leaders.html,Jerusalem Is Milestone for Arab Leaders,israel,,,israel (jerusalem),11,1995
https://www.nytimes.com/1995/12/24/weekinreview/the-world-russia-s-new-style-of-hero.html,Russia's New Style of Hero,russia,russia (russia),,,12,1995
https://www.nytimes.com/1996/01/10/world/chechen-raid-again-captures-many-russians.html,Chechen Raid Again Captures Many Russians,russia,,russia (russian),,01,1996
https://www.nytimes.com/1996/02/27/world/clinton-seeking-wider-sanctions-against-cubans.html,CLINTON SEEKING WIDER SANCTIONS AGAINST CUBANS,cuba,,cuba (cuban),,02,1996
https://www.nytimes.com/1996/03/15/world/clinton-in-israel-stresses-support-for-peace-effort.html,"CLINTON, IN ISRAEL, STRESSES SUPPORT FOR PEACE EFFORT",israel,israel (israel),,,03,1996
https://www.nytimes.com/1996/04/12/world/israeli-aircraft-strike-guerrillas-in-beirut-suburbs.html,ISRAELI AIRCRAFT STRIKE GUERRILLAS IN BEIRUT SUBURBS,israel,,israel (israeli),lebanon (beirut),04,1996
https://www.nytimes.com/1996/05/20/world/russians-place-bets-on-vote-s-future-s.html,Russians Place Bets On Vote's Future(s),russia,,russia (russian),,05,1996
https://www.nytimes.com/1996/06/12/world/in-russia-s-vote-a-clash-between-old-and-new.html,"In Russia's Vote, a Clash Between Old and New",russia,russia (russia),,,06,1996
https://www.nytimes.com/1996/07/10/world/key-russian-legislator-accuses-leading-military-officers-of-graft.html,Key Russian Legislator Accuses Leading Military Officers of Graft,russia,,russia (russian),,07,1996
https://www.nytimes.com/1996/08/11/world/russian-chechen-battles-rage-on-across-grozny.html,Russian-Chechen Battles Rage On Across Grozny,russia,,russia (russian),,08,1996
https://www.nytimes.com/1996/09/10/world/faction-of-kurds-supported-by-iraq-takes-rival-s-city.html,FACTION OF KURDS SUPPORTED BY IRAQ TAKES RIVAL'S CITY,iraq,iraq (iraq),,,09,1996
