web_url,headline,top,common,demonym,city,month,year,count
http://www.nytimes.com/1993/06/12/nyregion/chinese-immigrants-tell-of-darwinian-voyage.html,Chinese Immigrants Tell of Darwinian Voyage,china,,china (chinese),,06,1993,10
http://www.nytimes.com/1993/07/04/world/7-rich-nations-expecting-little-at-tokyo-talks.html,7 Rich Nations Expecting Little At Tokyo Talks,japan,,,japan (tokyo),07,1993,17
http://www.nytimes.com/1993/08/30/world/christopher-is-said-to-have-given-impetus-to-israeli-palestinian-deal.html,Christopher Is Said to Have Given Impetus to Israeli-Palestinian Deal,israel,,israel (israeli) : palestine (palestinian),,08,1993,14
http://www.nytimes.com/1993/09/13/us/mideast-accord-israel-israel-s-old-soldier-is-edgy-yet-at-peace-about-accord.html,"MIDEAST ACCORD: Israel; Israel's Old Soldier Is Edgy, Yet at Peace, About Accord",israel,israel (israel),,,09,1993,15
http://www.nytimes.com/1993/10/06/world/the-somalia-mission-clinton-reviews-policy-in-somalia-as-unease-grows.html,CLINTON REVIEWS POLICY IN SOMALIA AS UNEASE GROWS,somalia,somalia (somalia),,,10,1993,19
http://www.nytimes.com/1993/11/28/us/japan-finds-ways-to-save-tradition-of-lifetime-jobs.html,Japan Finds Ways to Save Tradition of Lifetime Jobs,japan,japan (japan),,,11,1993,9
http://www.nytimes.com/1993/12/14/world/russian-vote-man-vladimir-volfovich-zhirinovsky-muscovite-with-bravado.html,THE RUSSIAN VOTE: Man in the News -- Vladimir Volfovich Zhirinovsky; Muscovite With Bravado,russia,,russia (russian),,12,1993,12
http://www.nytimes.com/1994/01/21/business/us-market-is-closed-tighter-japanese-insurers-argue.html,"U.S. Market Is Closed Tighter, Japanese Insurers Argue",japan,,japan (japanese),,01,1994,11
http://www.nytimes.com/1994/02/10/business/market-place-japan-acts-to-cut-banks-mountain-of-bad-loans.html,Market Place; Japan Acts to Cut Banks' Mountain of Bad Loans,japan,japan (japan),,,02,1994,11
http://www.nytimes.com/1994/03/04/world/west-bank-massacre-israeli-curbs-far-right-settlers-provoke-only-scorn-targets.html,Israeli Curbs on Far-Right Settlers Provoke Only Scorn From Targets,israel,,israel (israeli),,03,1994,14
http://www.nytimes.com/1994/04/11/business/cloudy-outlook-japan-hosokawa-s-resignation-could-sidetrack-modest-recovery-that.html,Cloudy Outlook in Japan; Hosokawa's Resignation Could Sidetrack The Modest Recovery That Was Forecast,japan,japan (japan),,,04,1994,10
http://www.nytimes.com/1994/05/05/world/mideast-accord-overview-rabin-arafat-sign-accord-ending-israel-s-27-year-hold.html,RABIN AND ARAFAT SIGN ACCORD ENDING ISRAEL'S 27-YEAR HOLD ON JERICHO AND THE GAZA STRIP,palestine,israel (israel) : palestine (gaza),,,05,1994,9
http://www.nytimes.com/1994/06/27/business/currency-turmoil-weighing-us-japan-fed-officials-get-confusing-signals-interest.html,Currency Turmoil Weighing on U.S. and Japan; Fed Officials Get Confusing Signals on Interest Rates,japan,japan (japan),,,06,1994,15
http://www.nytimes.com/1994/07/15/world/rwandan-refugees-flood-zaire-as-rebel-forces-gain.html,Rwandan Refugees Flood Zaire as Rebel Forces Gain,rwanda,dr congo (zaire),rwanda (rwandan),,07,1994,22
http://www.nytimes.com/1994/08/19/us/flight-cuba-overview-us-new-policy-intends-detain-cuban-immigrants.html,"U.S., IN NEW POLICY, INTENDS TO DETAIN CUBAN IMMIGRANTS",cuba,,cuba (cuban),,08,1994,16
http://www.nytimes.com/1994/09/19/world/showdown-haiti-police-force-haiti-s-military-leaders-agree-resign-clinton-halts.html,"HAITI'S MILITARY LEADERS AGREE TO RESIGN; CLINTON HALTS ASSAULT, RECALLS 61 PLANES: RESTORING ORDER",haiti,haiti (haiti),,,09,1994,24
http://www.nytimes.com/1994/10/12/world/commercial-flights-to-haiti-resume.html,Commercial Flights to Haiti Resume,haiti,haiti (haiti),,,10,1994,16
http://www.nytimes.com/1994/11/14/world/china-s-trade-status.html,China's Trade Status,china,china (china),,,11,1994,5
http://www.nytimes.com/1994/12/20/world/russians-bombard-chechens-capital-from-land-and-air.html,RUSSIANS BOMBARD CHECHENS' CAPITAL FROM LAND AND AIR,russia,,russia (russian),,12,1994,13
http://www.nytimes.com/1995/01/15/world/a-more-confident-russia-presses-hard-on-rebels.html,A More Confident Russia Presses Hard on Rebels,russia,russia (russia),,,01,1995,18
http://www.nytimes.com/1995/02/02/world/mexican-rescue-plan-the-overview-aid-for-mexico-gives-economy-shot-in-the-arm.html,Aid for Mexico Gives Economy Shot in the Arm,mexico,mexico (mexico),,,02,1995,14
http://www.nytimes.com/1995/03/23/world/terror-tokyo-overview-japanese-police-find-chemicals-gas-masks-sect-s-offices.html,Japanese Police Find Chemicals And Gas Masks at Sect's Offices,japan,,japan (japanese),,03,1995,8
http://www.nytimes.com/1995/04/10/business/dollar-plunges-against-the-yen-japan-intervenes.html,JAPAN INTERVENES,japan,japan (japan),,,04,1995,7
http://www.nytimes.com/1995/05/16/business/uphill-journey-japan-price-jeep-climbs-64-after-leaving-factory.html,An Uphill Journey to Japan; How the Price of a Jeep CLimbs 64% After Leaving the Factory,japan,japan (japan),,,05,1995,13
http://www.nytimes.com/1995/06/22/world/japanese-police-storm-airliner-ending-hijacking.html,"Japanese Police Storm Airliner, Ending Hijacking",japan,,japan (japanese),,06,1995,20
http://www.nytimes.com/1995/07/13/world/china-asks-clinton-to-reaffirm-policy-on-taiwan-s-status.html,China Asks Clinton To Reaffirm Policy On Taiwan's Status,china,china (china) : taiwan (taiwan),,,07,1995,8
http://www.nytimes.com/1995/08/25/world/beijing-deports-american-as-spy-and-he-flies-home.html,BEIJING DEPORTS AMERICAN AS SPY AND HE FLIES HOME,china,,,china (beijing),08,1995,11
http://www.nytimes.com/1995/09/10/world/china-defends-record.html,China Defends Record,china,china (china),,,09,1995,6
http://www.nytimes.com/1995/10/17/business/business-summary-front-page-sqn-363979-fed-arranges-with-japan-act-event-crisis.html,"BUSINESS SUMMARY FRONT PAGE SQN##363979##FED ARRANGES WITH JAPAN TO ACT IN EVENT OF CRISIS The Federal Reserve, worried about the financial health of Japanese banks, has arranged with Japanese financial authorities to provide billions of dollars almost instantly in exchange for Treasury securities in a sudden cash crisis. The Fed has bought huge amounts of Treasury securities in past crises, but the agreement appears to be its first effort to guard against a possible crisis. SQN##369071##THE STANDOFF OVER BEEF Cattle ranchers and feedlot operators are mired in one of their worst slumps ever while meatpackers are earning what analysts estimate are record profits. Although cattle producers and meatpackers agree that ranchers have too many cattle to sell, some producers and agribusiness critics are questioning whether more than simple market forces are at work with regard to the meatpackers' big profits. SQN##364878##PRIVATIZING IN HUNGARY: A DOOR REOPENS Over the last year it has been hard lately to take privatization in Hungary seriously. But now global players in oil and gas, electricity and telecommunications are convinced that the country is at last getting serious about privatizing its largest companies; for Hungary has put up for sale the crown jewels -- its oil company, its electricity- and gas-distribution industry, its major banks and a second stock installment in the state telephone company, Matav. SQN##365092##INTEL'S PROFIT MEASURES UP ON WALL ST. The Intel Corporation rewarded the faithful yesterday with a 41.3 percent rise in third-quarter earnings, meeting or exceeding most analysts' estimates. The news of Intel's profit, combined with the report of inordinate earnings at Sun Microsystems Inc., could set the stage today for a renewed technology stock rally.  SQN##364401##TJX WILL BUY MARSHALLS CHAIN FROM MELVILLE  The Melville Corporation said yesterday that it had agreed to sell its faltering Marshalls division to the TJX Companies for $550 million in cash and stock. The deal, analysts said, would provide some needed consolidation in the fiercely competitive discount clothing business. BUSINESS DIGEST SQN##369330##SENATE REPUBLICANS MODIFY PLAN FOR COMPANIES TO TAP PENSION FUNDS Senate Republicans moved to limit the increase in money that companies could take out of their pension plans. They would cut in half a House proposal under which large companies would be expected to take back $30 billion fromworkers'",japan,hungary (hungary) : japan (japan),japan (japanese),,10,1995,12
http://www.nytimes.com/1995/11/05/world/assassination-israel-overview-rabin-slain-after-peace-rally-tel-aviv-israeli.html,RABIN SLAIN AFTER PEACE RALLY IN TEL AVIV; ISRAELI GUNMAN HELD; SAYS HE ACTED ALONE,israel,,israel (israeli),,11,1995,12
http://www.nytimes.com/1995/12/20/world/communists-gain-in-the-second-tier-of-russia-s-vote.html,COMMUNISTS GAIN IN THE SECOND TIER OF RUSSIA'S VOTE,russia,russia (russia),,,12,1995,11
http://www.nytimes.com/1996/01/18/business/international-business-us-chickens-in-russian-pots.html,U.S. Chickens in Russian Pots,russia,,russia (russian),,01,1996,7
http://www.nytimes.com/1996/02/24/world/havana-journal-needing-cash-for-bread-cuba-tries-a-circus.html,"Havana Journal;Needing Cash for Bread, Cuba Tries a Circus",cuba,cuba (cuba),,cuba (havana),02,1996,5
http://www.nytimes.com/1996/03/10/weekinreview/survival-instinct-alone-or-not-israel-strikes-back.html,"Survival Instinct;Alone or Not, Israel Strikes Back",israel,israel (israel),,,03,1996,11
http://www.nytimes.com/1996/04/17/world/lebanon-rocked-as-israel-s-raids-enter-sixth-day.html,LEBANON ROCKED AS ISRAEL'S RAIDS ENTER SIXTH DAY,israel,israel (israel) : lebanon (lebanon),,,04,1996,13
http://www.nytimes.com/1996/05/20/world/russians-place-bets-on-vote-s-future-s.html,Russians Place Bets On Vote's Future(s),russia,,russia (russian),,05,1996,8
http://www.nytimes.com/1996/06/07/world/top-russian-bank-is-told-by-yeltsin-to-release-funds.html,TOP RUSSIAN BANK IS TOLD BY YELTSIN TO RELEASE FUNDS,russia,,russia (russian),,06,1996,16
http://www.nytimes.com/1996/07/09/nyregion/verdict-is-called-blow-to-russian-mob.html,Verdict Is Called Blow to Russian Mob,russia,,russia (russian),,07,1996,12
http://www.nytimes.com/1996/08/08/world/rebels-overrun-russian-troops-in-chechen-city.html,Rebels Overrun Russian Troops In Chechen City,russia,,russia (russian),,08,1996,8
http://www.nytimes.com/1996/09/14/world/iraq-orders-halt-to-missile-strikes-on-american-jets.html,IRAQ ORDERS HALT TO MISSILE STRIKES ON AMERICAN JETS,iraq,iraq (iraq),,,09,1996,18
http://www.nytimes.com/1996/10/11/business/small-japanese-savers-find-the-return-barely-worth-it.html,Small Japanese Savers Find the Return Barely Worth It,japan,,japan (japanese),,10,1996,7
http://www.nytimes.com/1996/11/15/world/ex-soviet-spy-free-as-cia-chief-calls-arrest-by-fbi-a-mistake.html,Ex-Soviet Spy Free as C.I.A. Chief Calls Arrest by F.B.I. a Mistake,russia,russia (soviet),,,11,1996,8
http://www.nytimes.com/1996/12/24/world/no-progress-seen-in-peruvian-talks-on-140-hostages.html,NO PROGRESS SEEN IN PERUVIAN TALKS ON 140 HOSTAGES,peru,,peru (peruvian),,12,1996,7
http://www.nytimes.com/1997/01/15/world/netanyahu-and-arafat-agree-on-israeli-pullout-in-hebron.html,NETANYAHU AND ARAFAT AGREE ON ISRAELI PULLOUT IN HEBRON,israel,,israel (israeli),,01,1997,7
http://www.nytimes.com/1997/02/20/world/us-sees-few-changes-in-chinese-relations.html,U.S. Sees Few Changes in Chinese Relations,china,,china (chinese),,02,1997,11
http://www.nytimes.com/1997/03/07/world/chinese-revise-criminal-code-not-its-essence.html,"Chinese Revise Criminal Code, Not Its Essence",china,,china (chinese),,03,1997,13
http://www.nytimes.com/1997/04/01/world/altering-labels-not-clothes-china-sidesteps-trade-limits.html,"Altering Labels, Not Clothes, China Sidesteps Trade Limits",china,china (china),,,04,1997,5
http://www.nytimes.com/1997/05/01/world/zaire-s-president-and-rebel-agree-to-shipboard-meeting.html,Zaire's President and Rebel Agree to Shipboard Meeting,dr congo,dr congo (zaire),,,05,1997,15
http://www.nytimes.com/1997/06/01/world/with-pride-rising-chinese-count-the-days-to-hong-kong-s-return.html,"With Pride Rising, Chinese Count The Days to Hong Kong's Return",hong kong,hong kong (hong kong),china (chinese),hong kong (hong kong),06,1997,7
http://www.nytimes.com/1997/07/02/world/voters-in-mexico-venting-outrage-at-ruling-party.html,VOTERS IN MEXICO VENTING OUTRAGE AT RULING PARTY,mexico,mexico (mexico),,,07,1997,12
http://www.nytimes.com/1997/08/07/world/us-shifts-stand-on-mideast-talks-to-israeli-plan.html,"U.S. SHIFTS STAND ON MIDEAST TALKS, TO ISRAELI PLAN",israel,,israel (israeli),,08,1997,9
http://www.nytimes.com/1997/09/06/world/israelis-edginess-sharpened-by-loss-of-12-in-lebanon.html,ISRAELIS' EDGINESS SHARPENED BY LOSS OF 12 IN LEBANON,israel,,israel (israeli),,09,1997,6
http://www.nytimes.com/1997/10/10/sports/league-championship-series-indians-go-home-on-wings-of-grissom-homer.html,Indians Go Home on Wings of Grissom Homer,india,,india (indian),,10,1997,11
http://www.nytimes.com/1997/11/07/world/diplomatic-approach-to-iraq-is-big-risk-for-un-s-leader.html,Diplomatic Approach to Iraq Is Big Risk for U.N.'s Leader,iraq,iraq (iraq),,,11,1997,18
http://www.nytimes.com/1997/12/10/business/koreans-pressing-us-and-japanese-for-speedier-aid.html,KOREANS PRESSING U.S. AND JAPANESE FOR SPEEDIER AID,japan,,japan (japanese),,12,1997,10
http://www.nytimes.com/1998/01/16/business/indonesia-agrees-to-imf-s-tough-medicine.html,Indonesia Agrees to I.M.F.'s Tough Medicine,indonesia,indonesia (indonesia),,,01,1998,11
http://www.nytimes.com/1998/02/20/world/standoff-with-iraq-the-arabs-iraq-neighbors-fear-a-burden-if-us-strikes.html,Iraq Neighbors Fear a Burden If U.S. Strikes,iraq,iraq (iraq),,,02,1998,15
http://www.nytimes.com/1998/03/28/business/international-business-china-turns-blind-eye-to-pirated-disks.html,China Turns Blind Eye to Pirated Disks,china,china (china),,,03,1998,10
http://www.nytimes.com/1998/04/19/world/leading-dissident-is-freed-by-beijing-and-sent-to-us.html,LEADING DISSIDENT IS FREED BY BEIJING AND SENT TO U.S.,china,,,china (beijing),04,1998,8
http://www.nytimes.com/1998/05/31/world/reeling-indonesia-gets-fiscal-break.html,REELING INDONESIA GETS FISCAL BREAK,indonesia,indonesia (indonesia),,,05,1998,13
http://www.nytimes.com/1998/06/22/arts/reinterpreted-chinese-opera-remains-grounded-by-politics.html,Reinterpreted Chinese Opera Remains Grounded by Politics,china,,china (chinese),,06,1998,26
http://www.nytimes.com/1998/07/21/world/imf-supports-russia-aid-but-will-delay-funds.html,I.M.F. Supports Russia Aid but Will Delay Funds,russia,russia (russia),,,07,1998,11
http://www.nytimes.com/1998/08/19/business/the-markets-market-place-managers-of-russian-funds-are-left-guessing.html,THE MARKETS: Market Place; Managers of Russian Funds Are Left Guessing,russia,,russia (russian),,08,1998,19
http://www.nytimes.com/1998/09/07/world/russian-nominee-warns-of-chaos-if-he-is-rejected.html,RUSSIAN NOMINEE WARNS OF CHAOS IF HE IS REJECTED,russia,,russia (russian),,09,1998,14
http://www.nytimes.com/1998/10/27/world/serbs-in-kosovo-are-withdrawing-from-many-posts.html,SERBS IN KOSOVO ARE WITHDRAWING FROM MANY POSTS,kosovo,kosovo (kosovo),,,10,1998,8
http://www.nytimes.com/1998/11/23/world/iraq-ratchets-up-renewed-defiance-over-inspections.html,IRAQ RATCHETS UP RENEWED DEFIANCE OVER INSPECTIONS,iraq,iraq (iraq),,,11,1998,11
http://www.nytimes.com/1998/12/17/us/impeachment-overview-impeachment-vote-house-delayed-clinton-launches-iraq-air.html,"IMPEACHMENT VOTE IN HOUSE DELAYED AS CLINTON LAUNCHES IRAQ AIR STRIKE, CITING MILITARY NEED TO MOVE SWIFTLY",iraq,iraq (iraq),,,12,1998,8
http://www.nytimes.com/1999/01/15/business/international-business-crisis-is-deepening-in-brazil-markets.html,CRISIS IS DEEPENING IN BRAZIL MARKETS,brazil,brazil (brazil),,,01,1999,11
http://www.nytimes.com/1999/02/25/world/how-us-hit-a-snag-in-the-kosovo-talks.html,How U.S. Hit a Snag In the Kosovo Talks,kosovo,kosovo (kosovo),,,02,1999,12
http://www.nytimes.com/1999/03/15/world/us-hope-is-slim-as-talks-restart-on-kosovo-crisis.html,U.S. HOPE IS SLIM AS TALKS RESTART ON KOSOVO CRISIS,kosovo,kosovo (kosovo),,,03,1999,12
http://www.nytimes.com/1999/04/15/world/crisis-balkans-death-kosovo-civilians-are-slain-military-attack-kosovo-road.html,CIVILIANS ARE SLAIN IN MILITARY ATTACK ON A KOSOVO ROAD,kosovo,kosovo (kosovo),,,04,1999,16
http://www.nytimes.com/1999/05/06/world/crisis-in-the-balkans-the-atrocities-kosovo-town-s-tale-of-betrayal-and-massacre.html,Kosovo Town's Tale of Betrayal and Massacre,kosovo,kosovo (kosovo),,,05,1999,21
http://www.nytimes.com/1999/06/13/world/crisis-balkans-overview-nato-troops-roll-into-kosovo-confusion-over-russian-move.html,NATO TROOPS ROLL INTO KOSOVO; CONFUSION OVER RUSSIAN MOVE,kosovo,kosovo (kosovo),russia (russian),,06,1999,28
http://www.nytimes.com/1999/07/06/world/crisis-balkans-mourners-after-scotland-yard-inquiry-village-kosovo-buries-64.html,"After Scotland Yard Inquiry, A Village in Kosovo Buries 64",united kingdom,united kingdom (scotland) : kosovo (kosovo),,,07,1999,9
http://www.nytimes.com/1999/08/20/world/bank-in-laundering-inquiry-courted-russians-zealously.html,Bank in Laundering Inquiry Courted Russians Zealously,russia,,russia (russian),,08,1999,12
http://www.nytimes.com/1999/09/26/weekinreview/the-world-blowback-in-moscow-a-whiff-of-terror-from-afar.html,"The World: Blowback; In Moscow, a Whiff of Terror From Afar",russia,,,russia (moscow),09,1999,9
http://www.nytimes.com/1999/10/04/world/us-and-russia-seek-new-ways-to-detect-cheating-on-test-ban.html,U.S. and Russia Seek New Ways To Detect Cheating on Test Ban,russia,russia (russia),,,10,1999,9
http://www.nytimes.com/1999/11/15/world/us-china-accord-appears-to-be-near.html,U.S.-China Accord Appears to Be Near,china,china (china),,,11,1999,9
http://www.nytimes.com/1999/12/26/world/russia-army-opens-fight-to-control-chechen-capital.html,RUSSIA ARMY OPENS FIGHT TO CONTROL CHECHEN CAPITAL,russia,russia (russia),,,12,1999,15
http://www.nytimes.com/2000/01/07/business/russian-chief-keeps-plans-for-economy-under-wraps.html,Russian Chief Keeps Plans For Economy Under Wraps,russia,,russia (russian),,01,2000,10
http://www.nytimes.com/2000/02/15/world/guilty-pleas-seen-in-the-laundering-of-russian-money.html,GUILTY PLEAS SEEN IN THE LAUNDERING OF RUSSIAN MONEY,russia,,russia (russian),,02,2000,10
http://www.nytimes.com/2000/03/31/business/international-business-stakes-in-china-suddenly-seem-less-appealing.html,Stakes in China Suddenly Seem Less Appealing,china,china (china),,,03,2000,7
http://www.nytimes.com/2000/04/17/us/fiercest-lullabies-for-adored-cuban-come-past-midnight.html,Fiercest Lullabies For Adored Cuban Come Past Midnight,cuba,,cuba (cuban),,04,2000,17
http://www.nytimes.com/2000/05/21/world/chinese-consider-trade-bill-in-us-vital-to-reform.html,CHINESE CONSIDER TRADE BILL IN U.S. VITAL TO REFORM,china,,china (chinese),,05,2000,16
http://www.nytimes.com/2000/06/21/arts/arts-abroad-opera-house-is-cleansed-and-1875-paris-comes-to-life.html,"Opera House Is Cleansed, And 1875 Paris Comes to Life",france,,,france (paris),06,2000,7
http://www.nytimes.com/2000/07/08/world/china-moves-to-cut-power-of-microsoft.html,China Moves To Cut Power Of Microsoft,china,china (china),,,07,2000,11
http://www.nytimes.com/2000/08/29/world/russian-tower-fire-is-extinguished.html,Russian Tower Fire Is Extinguished,russia,,russia (russian),,08,2000,13
http://www.nytimes.com/2000/09/19/sports/sydney-2000-gymnastics-after-40-years-of-expectation-mighty-chinese-come-through.html,"After 40 Years of Expectation, Mighty Chinese Come Through",china,,china (chinese),,09,2000,10
http://www.nytimes.com/2000/10/26/arts/dance-reviews-playful-and-painful-contrasts-as-china-meets-mississippi.html,Playful and Painful Contrasts As China Meets Mississippi,china,china (china),,,10,2000,12
http://www.nytimes.com/2000/11/07/arts/music-review-from-curios-and-chaos-to-london-street-cries.html,From Curios And Chaos To London Street Cries,united kingdom,,,united kingdom (london),11,2000,12
http://www.nytimes.com/2000/12/06/business/last-word-in-china-s-phone-industry.html,Last Word in China's Phone Industry,china,china (china),,,12,2000,13
http://www.nytimes.com/2001/01/24/business/london-set-to-pick-head-for-exchange.html,London Set To Pick Head For Exchange,united kingdom,,,united kingdom (london),01,2001,10
http://www.nytimes.com/2001/02/08/business/bristol-myers-squibb-names-marketing-official-as-chief-executive.html,Bristol-Myers Squibb Names Marketing Official as Chief Executive,united kingdom,,,united kingdom (bristol),02,2001,12
http://www.nytimes.com/2001/03/09/world/china-s-leadership-pushes-for-unity.html,CHINA'S LEADERSHIP PUSHES FOR UNITY,china,china (china),,,03,2001,16
http://www.nytimes.com/2001/04/08/world/collision-with-china-missiles-and-threats-china-buildup-puts-taiwan-on-edge.html,CHINA BUILDUP PUTS TAIWAN ON EDGE,china,china (china) : taiwan (taiwan),,,04,2001,20
http://www.nytimes.com/2001/05/30/business/world-business-briefing-europe-britain-loss-at-publisher.html,World Business Briefing | Europe: Britain: Loss At Publisher,united kingdom,united kingdom (britain),,,05,2001,31
http://www.nytimes.com/2001/06/28/business/world-business-briefing-europe-britain-internet-access.html,World Business Briefing | Europe: Britain: Internet Access,united kingdom,united kingdom (britain),,,06,2001,35
http://www.nytimes.com/2001/07/11/dining/critic-s-notebook-london-s-bad-boys-grow-up-and-the-scene-does-too.html,"London's Bad Boys Grow Up, and the Scene Does, Too",united kingdom,,,united kingdom (london),07,2001,16
http://www.nytimes.com/2001/08/21/business/world-business-briefing-europe-britain-trade-gap.html,World Business Briefing | Europe: Britain: Trade Gap,united kingdom,united kingdom (britain),,,08,2001,19
http://www.nytimes.com/2001/09/25/business/world-business-briefing-europe-britain-phone-concern-plans-charge.html,World Business Briefing | Europe: Britain: Phone Concern Plans Charge,united kingdom,united kingdom (britain),,,09,2001,22
http://www.nytimes.com/2001/10/30/business/world-business-briefing-europe-britain-financial-exchange-accepts-bid.html,World Business Briefing | Europe: Britain: Financial Exchange Accepts Bid,united kingdom,united kingdom (britain),,,10,2001,28
http://www.nytimes.com/2001/11/01/arts/afghan-art-dispersed-winds-war-nation-loses-its-heritage-smugglers-dealers.html,Afghan Art Dispersed by The Winds Of War; A Nation Loses Its Heritage To Smugglers and Dealers,afghanistan,,afghanistan (afghan),,11,2001,38
http://www.nytimes.com/2001/12/29/world/nation-challenged-overview-dec-28-2001-views-afghanistan-shoe-bomb-testimony.html,"Views From Afghanistan, Shoe Bomb Testimony, the Terrorist List",afghanistan,afghanistan (afghanistan),,,12,2001,44
http://www.nytimes.com/2002/01/17/business/world-business-briefing-asia-japan-bailout-talks-for-daiei.html,World Business Briefing | Asia: Japan: Bailout Talks For Daiei,japan,japan (japan),,,01,2002,26
http://www.nytimes.com/2002/02/22/business/world-business-briefing-europe-britain-profit-at-diageo.html,World Business Briefing | Europe: Britain: Profit At Diageo,united kingdom,united kingdom (britain),,,02,2002,28
http://www.nytimes.com/2002/03/24/us/israelis-warned-on-arafat.html,Israelis Warned on Arafat,israel,,israel (israeli),,03,2002,24
http://www.nytimes.com/2002/04/20/business/japanese-computer-is-world-s-fastest-as-us-falls-back.html,"Japanese Computer Is World's Fastest, As U.S. Falls Back",japan,,japan (japanese),,04,2002,32
http://www.nytimes.com/2002/05/29/business/world-business-briefing-asia-japan-more-autos-built.html,World Business Briefing | Asia: Japan: More Autos Built,japan,japan (japan),,,05,2002,23
http://www.nytimes.com/2002/06/20/business/world-business-briefing-europe-britain-cruise-deal-approved.html,World Business Briefing | Europe: Britain: Cruise Deal Approved,united kingdom,united kingdom (britain),,,06,2002,15
http://www.nytimes.com/2002/07/12/business/world-business-briefing-asia-japan-jobless-tax-increase-sought.html,World Business Briefing | Asia: Japan: Jobless Tax Increase Sought,japan,japan (japan),,,07,2002,23
http://www.nytimes.com/2002/08/16/business/world-business-briefing-asia-japan-telecom-equipment-layoffs.html,World Business Briefing | Asia: Japan: Telecom Equipment Layoffs,japan,japan (japan),,,08,2002,18
http://www.nytimes.com/2002/09/01/weekinreview/the-world-first-among-evils-the-debate-over-attacking-iraq-heats-up.html,The World: First Among Evils?; The Debate Over Attacking Iraq Heats Up,iraq,iraq (iraq),,,09,2002,23
http://www.nytimes.com/2002/10/11/business/japan-vows-a-new-effort-on-bad-debt.html,Japan Vows A New Effort On Bad Debt,japan,japan (japan),,,10,2002,33
http://www.nytimes.com/2002/11/08/business/world-business-briefing-asia-japan-bank-forgives-debts.html,World Business Briefing | Asia: Japan: Bank Forgives Debts,japan,japan (japan),,,11,2002,28
http://www.nytimes.com/2002/12/10/world/threats-responses-baghdad-s-declaration-us-first-get-copy-report-iraqi-weapons.html,U.S. IS FIRST TO GET A COPY OF REPORT ON IRAQI WEAPONS,iraq,,iraq (iraqi),,12,2002,29
http://www.nytimes.com/2003/01/31/world/threats-and-responses-the-proof-us-may-give-the-un-data-on-iraqi-labs.html,U.S. May Give The U.N. Data On Iraqi Labs,iraq,,iraq (iraqi),,01,2003,28
http://www.nytimes.com/2003/02/23/world/threats-responses-president-prohibited-missile-tip-iceberg-iraq-bush-says.html,"PROHIBITED MISSILE IS 'TIP OF ICEBERG' IN IRAQ, BUSH SAYS",iraq,iraq (iraq),,,02,2003,33
http://www.nytimes.com/2003/03/18/world/threats-responses-strategy-allies-hope-move-quickly-seize-city-iraq-s-south.html,Allies Hope to Move Quickly To Seize City in Iraq's South,iraq,iraq (iraq),,,03,2003,67
http://www.nytimes.com/2003/04/07/world/nation-war-field-101st-airborne-division-sinister-past-comes-light-iraqi-post.html,A Sinister Past Comes to Light At an Iraqi Post,iraq,,iraq (iraqi),,04,2003,82
http://www.nytimes.com/2003/05/09/world/aftereffects-housing-baghdad-brdl-ste-1-rm-no-wtr-or-elec-0.html,"Baghdad: Brdl Ste, 1 Rm, No Wtr or Elec, $0",iraq,,,iraq (baghdad),05,2003,29
http://www.nytimes.com/2003/06/26/business/world-business-briefing-europe-britain-casino-deal.html,World Business Briefing | Europe: Britain: Casino Deal,united kingdom,united kingdom (britain),,,06,2003,26
http://www.nytimes.com/2003/07/06/world/latest-bombing-strikes-at-iraqis-working-with-us.html,LATEST BOMBING STRIKES AT IRAQIS WORKING WITH U.S.,iraq,,iraq (iraqi),,07,2003,28
http://www.nytimes.com/2003/08/29/world/general-in-iraq-says-more-gi-s-are-not-needed.html,GENERAL IN IRAQ SAYS MORE G.I.'S ARE NOT NEEDED,iraq,iraq (iraq),,,08,2003,27
http://www.nytimes.com/2003/09/27/business/with-oil-smoothing-ties-russia-sends-message-to-us-about-iraqi-contracts.html,"With Oil Smoothing Ties, Russia Sends Message to U.S. About Iraqi Contracts",iraq,russia (russia),iraq (iraqi),,09,2003,35
http://www.nytimes.com/2003/10/08/world/the-struggle-for-iraq-diplomacy-us-may-drop-attempt-at-vote-on-iraq-in-un.html,U.S. May Drop Attempt at Vote On Iraq in U.N.,iraq,iraq (iraq),,,10,2003,32
http://www.nytimes.com/2003/11/07/business/strong-sales-in-europe-and-japan-give-mazda-a-lift.html,Strong Sales in Europe and Japan Give Mazda a Lift,japan,japan (japan),,,11,2003,32
http://www.nytimes.com/2003/12/11/business/world-business-briefing-asia-japan-trade-surplus-widens.html,World Business Briefing | Asia: Japan: Trade Surplus Widens,japan,japan (japan),,,12,2003,30
http://www.nytimes.com/2004/01/28/world/struggle-for-iraq-white-house-bush-backs-away-his-claims-about-iraq-arms.html,BUSH BACKS AWAY FROM HIS CLAIMS ABOUT IRAQ ARMS,iraq,iraq (iraq),,,01,2004,22
http://www.nytimes.com/2004/02/04/world/bush-presses-un-to-mediate-iraqi-clash-on-rule.html,Bush Presses U.N. to Mediate Iraqi Clash on Rule,iraq,,iraq (iraqi),,02,2004,24
http://www.nytimes.com/2004/03/23/business/world-business-briefing-asia-japan-mitsubishi-electric-raises-outlook.html,World Business Briefing | Asia: Japan: Mitsubishi Electric Raises Outlook,japan,japan (japan),,,03,2004,30
